URL,Venue Name,Guest Capacity,Contact,Location,Highlights
https://www.wedding-spot.com/venue/1703/the-mckinley/,The McKinley,400,607-349-5699,"1701 North Street Endicott, NY 13760","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/5073/hilton-westchester/,Hilton Westchester,750,914-939-6300,"699 Westchester Avenue Rye Brook, NY 10573","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/3292/salsa-con-fuego/,Salsa Con Fuego,280,718-274-7474,"2297 Cedar Avenue Bronx, NY 10468","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/5606/the-chateau/,The Chateau,300,845-331-4386,"240 Boulevard Kingston, NY 12401","Indoor and outdoor spaces, Upgraded rentals included, Rentals included"
https://www.wedding-spot.com/venue/2627/the-links-at-union-vale/,The Links at Union Vale,175,845-223-1002,"153 North Parliman Road Lagrangeville, NY 12540","Indoor and outdoor spaces, Upgraded rentals included, Rentals included"
https://www.wedding-spot.com/venue/10163/lakotas-farm-weddings-events/,Lakota's Farm Weddings & Events,200,518-677-3140 ext  0,"99 Co Rd 62 Cambridge, NY 12816","Indoor and outdoor spaces, BYO, Upgraded rentals included"
https://www.wedding-spot.com/venue/9382/mahopac-golf-and-beach-club/,Mahopac Golf and Beach Club,160,845-628-9335 ext  301,"601 North Lake Boulevard Mahopac, NY 10541","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/5619/onondaga-park/,Onondaga Park,50,315-473-4330 ext  3007,"655 Onondaga Avenue Syracuse, NY 13207",Valet parking
https://www.wedding-spot.com/venue/3382/nicotras-ballroom/,Nicotra's Ballroom,600,718-477-2400 ext  5,"1100 South Avenue Staten Island, NY 10314","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/5366/eddie-adams-barn/,Eddie Adams Barn,150,917-488-3912,"247 Jeffersonville North Branch Road Jeffersonville, NY 12748","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/1432/alder-manor/,Alder Manor,300,,"U.S. 9 Yonkers, NY 10701","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/2566/the-inn-on-broadway/,The Inn on Broadway,170,585-310-1944,"26 Broadway Rochester, NY 14607","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/240/mill-creek-caterers/,Mill Creek Caterers,240,,"17 Route 376 Hopewell Junction, NY 12533","Indoor and outdoor spaces, Upgraded rentals included, Rentals included"
https://www.wedding-spot.com/venue/5460/the-oncenter/,The Oncenter,300,315-435-8051,"800 South State Street Syracuse, NY 13202","Upgraded rentals included, Rentals included"
https://www.wedding-spot.com/venue/9580/the-villa-russo/,The Villa Russo,275,718-849-0990,"101-12 Lefferts Boulevard South Richmond Hill, NY 11419","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/12791/the-georgi-on-the-battenkill/,The Georgi On The Battenkill,300,518-854-3773,"21 Adams Lane Shushan, NY 12873","Rehearsal dinner and bridal shower, Indoor and outdoor spaces, BYO"
https://www.wedding-spot.com/venue/9306/long-acre-farms-and-jd-wine-cellars/,Long Acre Farms And JD Wine Cellars,250,315-986-4202,"1342 Eddy Road Macedon, NY 14502","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/2750/southampton-inn/,Southampton Inn,400,631-283-6500,"91 Hill Street Southampton, NY 11968","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1677/wolf-oak-acres/,Wolf Oak Acres,1000,315-762-3090,"6470 Creek Road Oneida, NY 13421","Accommodation offered, Indoor and outdoor spaces, Upgraded rentals included"
https://www.wedding-spot.com/venue/9544/the-pridwin-hotel-cottages/,The Pridwin Hotel & Cottages,220,631-749-0476,"81 Shore Road Shelter Island, NY 11964","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/5070/lake-taghkanic-state-park/,Lake Taghkanic State Park,200,518-851-3631,"1528 NY-82 Ancram, NY 12502","BYO, Valet parking"
https://www.wedding-spot.com/venue/12394/cooperstown-lake-house/,Cooperstown Lake House,500,315-858-2058,"2521 Co Highway 22 Richfield Springs, NY 13439","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/11083/events-the-foundry/,Events @ the Foundry,325,716-874-5400,"1738 Elmwood Avenue Buffalo, NY 14207","Indoor and outdoor spaces, Upgraded rentals included"
https://www.wedding-spot.com/venue/1688/catskill-view/,Catskill View,300,518-592-1135,"76 Catskill View Road Claverack, NY 12513","BYO, Valet parking"
https://www.wedding-spot.com/venue/5562/captain-lawrence-brewing-co/,Captain Lawrence Brewing Co.,300,,"444 Saw Mill River Road Elmsford, NY 10523","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/14758/glen-falls-house/,Glen Falls House,500,518-622-9363,"230 Winter Clove Road Round Top, NY 12473",Valet parking
https://www.wedding-spot.com/venue/9745/whiteface-mountain/,Whiteface Mountain,300,518-946-8414,"5021 Route 86 Wilmington, NY 12997",Indoor and outdoor spaces
https://www.wedding-spot.com/venue/1844/sky-armory/,SKY Armory,450,315-473-0826,"351 South Clinton Street Syracuse, NY 13202","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1431/inn-at-erlowest/,Inn at Erlowest,250,518-668-5928,"3178 Lake Shore Drive Lake George, NY 12845","Award winner, Indoor and outdoor spaces, Rentals included"
https://www.wedding-spot.com/venue/13623/grapevine-farms/,Grapevine Farms,100,518-234-9148,"2373 NY-7 Cobleskill, NY 12043","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/11217/singer-castle-on-dark-island/,Singer Castle on Dark Island,125,315-486-3275,"1 Dark Island PO Box 59 Chippewa Bay, NY 13623","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/9336/the-montauk-beach-house/,The Montauk Beach House,200,631-668-2112,"55 South Elmwood Avenue Montauk, NY 11954",Valet parking
https://www.wedding-spot.com/venue/5254/cragsmoor-stone-church-chapel-of-the-holy-name/,Cragsmoor Stone Church - Chapel of the Holy Name,200,,"280 Henry Road Pine Bush, NY 12566","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/5160/holiday-inn-oneonta-cooperstown-area/,Holiday Inn Oneonta-Cooperstown Area,400,,"5206 NY-23 Oneonta, NY 13820","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/9297/the-pavilion-on-the-hudson/,The Pavilion on the Hudson,250,845-471-0589 ext  14,"75 North Water Street Poughkeepsie, NY 12601",BYO
https://www.wedding-spot.com/venue/11644/queens-botanical-garden/,Queens Botanical Garden,200,718-886-3800,"43-50 Main Street Flushing, NY 11355","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/12887/tioga-downs-casino/,Tioga Downs Casino,375,607-699-7685,"2384 West River Road Nichols, NY 13812","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/9357/clayton-opera-house/,Clayton Opera House,350,315-686-6025,"403 Riverside Drive Clayton, NY 13624",BYO
https://www.wedding-spot.com/venue/12393/ramada-queensbury-lake-george/,Ramada Queensbury-Lake George,300,518-793-7701 ext  171,"1 Abbey Lane Queensbury, NY 12804","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/9860/valentinos-banquet-hall/,Valentino's Banquet Hall,350,315-737-9506,"3899 Oneida Street New Hartford, NY 13413",Rentals included
https://www.wedding-spot.com/venue/9768/chautauqua-suites-meeting-expo-center/,"Chautauqua Suites, Meeting & Expo Center",600,716-269-7829 ext  402,"215 West Lake Road Mayville, NY 14757","Indoor and outdoor spaces, Rentals included"
https://www.wedding-spot.com/venue/13610/cornells-in-little-italy/,Cornells In Little Italy,65,518-370-3825,"39 North Jay Street Schenectady, NY 12305","Upgraded rentals included, Valet parking"
https://www.wedding-spot.com/venue/9155/timber-lake-west-camp/,Timber Lake West Camp,500,516-656-4236,"76 Timber Lake Road Roscoe, NY 12776","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/5074/best-western-university-inn/,Best Western University Inn,200,315-714-2641,"90 East Main Street Canton, NY 13617",Valet parking
https://www.wedding-spot.com/venue/13726/limoncello-at-the-orange-inn/,Limoncello At The Orange Inn,110,845-294-1880,"159 Main Street Goshen, NY 10924","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1937/riverview-manor/,Riverview Manor,150,518-929-7801,"Private Estate Address withheld for privacy Germantown, NY 12526","BYO, Valet parking"
https://www.wedding-spot.com/venue/14639/yale-manor-at-copper-beeches/,Yale Manor at Copper Beeches,100,315-585-0053,"563 Yale Farm Road Romulus, NY 14541","BYO, Valet parking"
https://www.wedding-spot.com/venue/13751/hotel-saranac/,Hotel Saranac,182,607-321-3258,"100 Main Street Saranac Lake, NY 12983","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/5505/universal-preservation-hall/,Universal Preservation Hall,230,518-584-2627,"25 Washington Street Saratoga Springs, NY 12866",
https://www.wedding-spot.com/venue/13554/the-craftsmann-inn-conference-center/,The Craftsmann Inn & Conference Center,200,,"7300 E Genesee Street Fayetteville, NY 13066","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/12580/east-avenue-inn-suites/,East Avenue Inn & Suites,50,585-325-5010,"384 East Avenue Rochester, NY 14607","BYO, Valet parking"
https://www.wedding-spot.com/venue/13580/angelos-677-prime/,Angelo's 677 Prime,150,518-427-7463,"677 Broadway Albany, NY 12207","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/13798/buffalo-museum-of-science/,Buffalo Museum of Science,300,716-896-5200 ext  359,"1020 Humboldt Parkway Buffalo, NY 14211",Valet parking
https://www.wedding-spot.com/venue/11893/adria-hotel-and-conference-center/,Adria Hotel And Conference Center,240,516-773-2000,"221-17 Northern Boulevard Bayside, NY 11361","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/2825/the-golf-club-at-blue-heron-hills/,The Golf Club at Blue Heron Hills,250,315-986-5888,"1 Country Club Drive Macedon, NY 14502","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/13226/the-mansion-of-saratoga/,The Mansion of Saratoga,150,518-885-1607,"801 Route 29 Rock City Falls, NY 12863","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/9366/sherwood-inn/,Sherwood Inn,180,315-685-8981 ext  225,"26 West Genesee Street Skaneateles, NY 13152","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/11656/howe-caverns/,Howe Caverns,250,518-296-8900 ext  350,"255 Discovery Drive Howes, NY 12092",Indoor and outdoor spaces
https://www.wedding-spot.com/venue/9211/the-coddington-guest-house/,The Coddington Guest House,50,607-275-0021,"130 Coddington Road Ithaca, NY 14850","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/13562/ridgemont-country-club/,Ridgemont Country Club,225,585-225-7650 ext  101,"3717 West Ridge Road Rochester, NY 14626","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/11591/the-rhinecliff/,The Rhinecliff,120,845-876-0590 ext  0,"4 Grinnell Street Rhinecliff, NY 12574","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1940/maple-grove-barn/,Maple Grove Barn,100,518-929-7801,"Private Estate Address withheld for privacy Germantown, NY 12526","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/13596/breezy-hill-inn/,Breezy Hill Inn,20,845-254-5615,"835 Breezy Hill Road Fleischmanns, NY 12430","Indoor and outdoor spaces, BYO, Upgraded rentals included"
https://www.wedding-spot.com/venue/9992/the-powelton-club/,The Powelton Club,150,845-561-4481 ext  10,"29 Balmville Road Newburgh, NY 12550","Rehearsal dinner and bridal shower, Indoor and outdoor spaces, Rentals included"
https://www.wedding-spot.com/venue/254/memorial-art-gallery/,Memorial Art Gallery,225,585-276-8949,"500 University Avenue Rochester, NY 14607","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/9252/mirbeau-inn-spa/,Mirbeau Inn & Spa,80,315-217-4137,"851 West Genesee Street Road Skaneateles, NY 13152","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/272/hayloft-on-the-arch/,Hayloft on the Arch,300,315-761-7695,"5742 Norton Road Vernon Center, NY 13477","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/13292/hurd-orchards/,Hurd Orchards,150,585-978-4491,"17260 West Ridge Road Holley, NY 14470","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/13210/wingate-barn/,Wingate Barn,200,585-738-6372,"6679 Big Tree Road Livonia, NY 14487","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/9212/the-waterfall-mountain-houses/,The Waterfall & Mountain Houses,150,516-984-1343,"59 Burnett Road Saugerties, NY 12477","BYO, Valet parking"
https://www.wedding-spot.com/venue/13795/the-atrium-at-richs/,The Atrium at Rich's,350,716-878-8693,"1 Robert Rich Way Buffalo, NY 14213","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/13619/the-chapel-restoration/,The Chapel Restoration,100,914-772-2575,"45 Market Street Cold Spring, NY 10516",Valet parking
https://www.wedding-spot.com/venue/9319/the-arkell-museum/,The Arkell Museum,160,518-673-2314,"2 Erie Boulevard Canajoharie, NY 13317","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/18200/blue-pearl/,Blue Pearl,160,718-727-0303,"37 Navy Pier Ct. Staten Island, NY 10304",Valet parking
https://www.wedding-spot.com/venue/1702/the-thayer-hotel/,The Thayer Hotel,220,,"674 Thayer Road West Point, NY 10996","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/18199/the-otesaga-resort-hotel/,The Otesaga Resort Hotel,300,518-832-3197,"60 Lake Street Cooperstown, NY 13326","Indoor and outdoor spaces, Upgraded rentals included, Rentals included"
https://www.wedding-spot.com/venue/1334/turning-stone-resort-casino/,Turning Stone Resort Casino,500,315-361-7958,"5218 Patrick Road Verona, NY 13478","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1847/greek-peak-mountain-resort/,Greek Peak Mountain Resort,280,844-846-9575,"2000 New York 392 Cortland, NY 13045","Indoor and outdoor spaces, Rentals included"
https://www.wedding-spot.com/venue/9249/woodcliff-hotel-spa/,Woodcliff Hotel & Spa,400,,"199 Woodcliff Drive Fairport, NY 14450","Rehearsal dinner and bridal shower, Accommodation offered, Indoor and outdoor spaces"
https://www.wedding-spot.com/venue/3073/kolo-klub/,Kolo Klub,130,,"1422 Grand Street Hoboken, NJ 07030","Upgraded rentals included, Valet parking"
https://www.wedding-spot.com/venue/11584/the-sagamore-resort/,The Sagamore Resort,500,,"110 Sagamore Road Bolton Landing, NY 12814","Indoor and outdoor spaces, Upgraded rentals included, Rentals included"
https://www.wedding-spot.com/venue/1218/montclair-art-museum/,Montclair Art Museum,200,973-259-5112,"3 South Mountain Avenue Montclair, NJ 07042","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/9156/mount-eden-retreat/,Mount Eden Retreat,150,973-998-1749,"56 Mill Pond Road Washington, NJ 07882","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/9820/18-label-studios/,18 Label Studios,375,973-744-7382,"18 Label Street Montclair, NJ 07042",BYO
https://www.wedding-spot.com/venue/13678/lagrande-park-pavilion/,LaGrande Park Pavilion,60,908-370-7092,"170 La Grande Aveue Fanwood, NJ 07023",Valet parking
https://www.wedding-spot.com/venue/2152/stanton-ridge-country-club/,Stanton Ridge Country Club,150,908-534-1234 ext  319,"25 Clubhouse Drive Whitehouse Station, NJ 08889","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1032/stem-building/,STEM Building,200,908-737-4730,"1075 Morris Avenue Union, NJ 07083","BYO, Valet parking"
https://www.wedding-spot.com/venue/929/farmstead-golf-and-country-club/,Farmstead Golf and Country Club,180,973-383-1666 ext  102,"88 Germany Flats Road Lafayette Township, NJ 07848","Indoor and outdoor spaces, Upgraded rentals included, Rentals included"
https://www.wedding-spot.com/venue/7225/nautical-holidays-atlantis/,Nautical Holidays: Atlantis,150,203-637-0270,"1500 Harbor Boulevard Weehawken, NJ 07086","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/4758/fiesta-banquets/,Fiesta Banquets,400,201-939-5409,"255 NJ-17 Wood-Ridge, NJ 07075","Upgraded rentals included, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/14467/montclair-wedding-sanctuary/,Montclair Wedding Sanctuary,750,973-264-9452,"40 South Fullerton Avenue Montclair, NJ 07042","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/9744/white-meadow-lake-country-club/,White Meadow Lake Country Club,220,973-627-5300,"00 White Meadow Road Rockaway, NJ 07866",Indoor and outdoor spaces
https://www.wedding-spot.com/venue/3971/marriott-saddle-brook/,Marriott Saddle Brook,450,201-843-9500,"138 New Pehle Avenue Saddle Brook, NJ 07663","Accommodation offered, Upgraded rentals included, Rentals included"
https://www.wedding-spot.com/venue/676/newark-liberty-international-airport-marriott/,Newark Liberty International Airport Marriott,600,973-504-6184,"1 Hotel Road Newark, NJ 07114","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/11664/ralph-h-hall-post-5561/,Ralph H. Hall Post 5561,250,201-343-9693,"241 West Shore Avenue Bogota, NJ 07603","BYO, Valet parking"
https://www.wedding-spot.com/venue/274/renaissance-event-hall/,Renaissance Event Hall,360,718-274-4590,"27-34 21st Street Long Island City, NY 11102","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/2252/cnvs-event-venue-midtown-nyc/,CNVS Event Venue Midtown NYC,380,347-783-6915,"635 West 42nd Street New York, NY 10036","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/4227/quality-inn-and-suites-west-chester/,Quality Inn and Suites West Chester,250,610-692-9273,"943 South High Street West Chester, PA 19382","Rehearsal dinner and bridal shower, Accommodation offered, Rentals included"
https://www.wedding-spot.com/venue/3469/southhampton-room/,Southhampton Room,300,215-676-3596,"2980 Southampton Road Philadelphia, PA 19154","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/246/irondale-center/,Irondale Center,300,718-488-9233,"85 South Oxford Street Brooklyn, NY 11217","BYO, Valet parking"
https://www.wedding-spot.com/venue/3933/hibachi-japanese-steakhouse-sushi-bar-at-pier-19-ballroom/,Hibachi Japanese Steakhouse & Sushi Bar at Pier 19 Ballroom,220,267-290-6158,"Penns Landing, Pier 19 325 North Columbus Boulevard Philadelphia, PA 19106","Upgraded rentals included, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1785/studio-arte/,Studio Arte,150,646-558-5860,"265 West 37th Street 17th floor New York, NY 10018","BYO, Valet parking"
https://www.wedding-spot.com/venue/3478/santerian-hall-at-holy-trinity-armenian-church/,Santerian Hall at Holy Trinity Armenian Church,325,215-663-1600,"101 Ashmead Road Cheltenham, PA 19012","BYO, Valet parking"
https://www.wedding-spot.com/venue/9305/marte-hall/,Marte Hall,100,929-383-0898,"81 Seigel Street Brooklyn, NY 11206","BYO, Valet parking"
https://www.wedding-spot.com/venue/822/exton-hotel-and-conference-center-at-exton-pa/,"Exton Hotel and Conference Center at Exton, Pa",250,484-879-2506,"815 North Pottstown Pike Exton, PA 19341","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/280/the-inn-at-new-hyde-park/,The Inn at New Hyde Park,500,516-354-7797,"214 Jericho Turnpike New Hyde Park, NY 11040","Award winner, Indoor and outdoor spaces, Upgraded rentals included"
https://www.wedding-spot.com/venue/3287/suite-116/,Suite 116,100,718-832-6603,"114 West 116th Street New York, NY 10026","BYO, Valet parking"
https://www.wedding-spot.com/venue/5221/junoon/,Junoon,150,212-490-2100 ext  309,"27 West 24th Street New York, NY 10010",Valet parking
https://www.wedding-spot.com/venue/6163/phoenixville-country-club/,Phoenixville Country Club,150,610-933-3727 ext  32,"355 Country Club Road Phoenixville, PA 19460","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/13606/ballroom/,Ballroom,250,917-765-9616,"Private Estate Address withheld for privacy Brooklyn, NY 11024","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/2230/the-waterfront/,The Waterfront,1500,212-695-8090,"224 12th Avenue New York, NY 10001","BYO, Valet parking"
https://www.wedding-spot.com/venue/9743/scenic-village-at-harvest-drive/,Scenic Village At Harvest Drive,200,717-303-9249,"3368 Harvest Drive Gordonville, PA 17529","Indoor and outdoor spaces, BYO, Rentals included"
https://www.wedding-spot.com/venue/9740/sheraton-university-city-hotel/,Sheraton University City Hotel,300,215-387-8000 ext  668,"3549 Chestnut Street Philadelphia, PA 19104","Upgraded rentals included, Rentals included"
https://www.wedding-spot.com/venue/11977/dumbo-kitchen-event-space/,Dumbo Kitchen Event Space,80,718-797-1695,"108 Jay Street Brooklyn, NY 11201","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/8676/blue-water-grill/,Blue Water Grill,250,212-331-0313,"31 Union Square West New York, NY 10003","Upgraded rentals included, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/9524/bathhouse-studios/,Bathhouse Studios,200,212-388-1111,"538 East 11th Street New York, NY 10009","BYO, Valet parking"
https://www.wedding-spot.com/venue/9831/the-westin-philadelphia-hotel/,The Westin Philadelphia Hotel,500,,"99 South 17th Street Philadelphia, PA 19103","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/10076/the-loft-at-sawmill-golf-course/,The Loft at Sawmill Golf Course,250,610-759-8200,"5630 Sullivan Trail Easton, PA 18040",Indoor and outdoor spaces
https://www.wedding-spot.com/venue/1621/palo-santo/,Palo Santo,60,718-636-6311,"652 Union Street Brooklyn, NY 11215","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1553/pennsylvania-academy-of-the-fine-arts/,Pennsylvania Academy of the Fine Arts,350,215-972-1609,"118 North Broad Street Philadelphia, PA 19102","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/14545/velvet-brooklyn/,Velvet Brooklyn,110,,"174 Broadway Brooklyn, NY 11211","Upgraded rentals included, Valet parking"
https://www.wedding-spot.com/venue/9775/gran-morsi/,Gran Morsi,125,212-577-2725,"22 Warren Street New York, NY 10007","Rehearsal dinner and bridal shower, Upgraded rentals included, Rentals included"
https://www.wedding-spot.com/venue/3376/bay-pony-inn/,Bay Pony Inn,120,215-256-6565,"508 Old Skippack Road Lederach, PA 19450","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/226/mymoon-restaurant-event-venue/,MyMoon Restaurant & Event Venue,166,718-599-7007,"184 North 10th Street Brooklyn, NY 11211","2x award winner, Indoor and outdoor spaces, Rentals included"
https://www.wedding-spot.com/venue/5662/avenue-new-york/,Avenue New York,300,212-337-0054,"116 10th Avenue New York, NY 10011","BYO, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1799/cityview-racquet-club/,CityView Racquet Club,250,718-389-6252,"43-34 32nd Place Long Island City, NY 11101","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/3414/hotel-monaco-philadelphia/,Hotel Monaco - Philadelphia,200,267-386-9502,"433 Chestnut Street Philadelphia, PA 19106","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/13604/chapel/,Chapel,300,917-765-9616,"Private Estate Address withheld for privacy Brooklyn, NY 11024",Valet parking
https://www.wedding-spot.com/venue/11714/loft-29/,LOFT 29,80,646-688-3343,"208 West 30th Street Suite 801 New York, NY 10001",BYO
https://www.wedding-spot.com/venue/1764/the-liberty-view/,The Liberty View,220,215-965-2300,"599 Market Street Philadelphia, PA 19106","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/5504/strand-book-store/,Strand Book Store,100,212-473-1452 ext  251,"828 Broadway 3rd Floor New York, NY 10003","BYO, Valet parking"
https://www.wedding-spot.com/venue/3585/greensgrow-farms/,Greensgrow Farms,200,215-427-2780,"2501 East Cumberland Street Philadelphia, PA 19125","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/899/the-college-of-physicians-of-philadelphia/,The College of Physicians of Philadelphia,350,215-866-9500 ext  314,"19 South 22nd Street Philadelphia, PA 19103","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/14491/german-st-pauls-church/,German St. Pauls Church,500,,"315 West 22nd Street New York, NY 10011",BYO
https://www.wedding-spot.com/venue/238/sunset-terrace-at-chelsea-piers/,Sunset Terrace at Chelsea Piers,150,212-336-6763,"Pier 61 Chelsea Piers Sky Rink, 2nd Floor New York, NY 10011","2x award winner, Rentals included"
https://www.wedding-spot.com/venue/1545/scottadito-osteria-toscana/,Scottadito Osteria Toscana,100,718-636-4800,"788 A Union Street Brooklyn, NY 11215","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/3424/william-way-lgbt-community-center/,William Way LGBT Community Center,100,215-732-2220,"1315 Spruce Street Philadelphia, PA 19107","BYO, Valet parking"
https://www.wedding-spot.com/venue/1301/hotel-indigo-east-end/,Hotel Indigo East End,240,631-548-1209,"1830 West Main Street Route 25 Riverhead, NY 11901","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/9803/tlo-event-complex/,TLO Event Complex,150,973-980-7600,"1621-27 Cecil B Moore Avenue Philadelphia, PA 19121",
https://www.wedding-spot.com/venue/11810/moyo/,MOYO,150,215-885-2037,"4335 West Skippack Pike Schwenksville, PA 19473","Indoor and outdoor spaces, BYO, Rentals included"
https://www.wedding-spot.com/venue/287/smithtown-landing-country-club/,Smithtown Landing Country Club,200,,"495 Landing Avenue Smithtown, NY 11787","Award winner, Indoor and outdoor spaces, Upgraded rentals included"
https://www.wedding-spot.com/venue/5463/the-press-lounge/,The Press Lounge,250,646-572-7444,"653 11th Avenue Ink48 Hotel New York, NY 10036","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/9847/hudson-mercantile/,Hudson Mercantile,300,212-776-4065,"500 West 36th Street New York, NY 10018",
https://www.wedding-spot.com/venue/6206/burnside-plantation/,Burnside Plantation,250,610-882-0450 ext  20,"1461 Schoenersville Road Bethlehem, PA 18018","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/4581/the-carlyle-a-rosewood-hotel/,"The Carlyle, A Rosewood Hotel",120,212-570-7123,"35 East 76th Street New York, NY 10021","Upgraded rentals included, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1731/soho-grand-hotel/,Soho Grand Hotel,500,212-965-3463,"310 West Broadway New York, NY 10013","Indoor and outdoor spaces, Rentals included"
https://www.wedding-spot.com/venue/7155/23rd-street-armory/,23rd Street Armory,800,215-564-1488,"22 South 23rd Street Philadelphia, PA 19103","BYO, Valet parking"
https://www.wedding-spot.com/venue/12682/positano-coast-by-aldo-lamberti/,Positano Coast by Aldo Lamberti,150,856-663-7887,"212 Walnut Street Floor 2 Philadelphia, PA 19106","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/3649/pennsbury-manor/,Pennsbury Manor,500,215-946-0400,"400 Pennsbury Memorial Road Morrisville, PA 19067","BYO, Valet parking"
https://www.wedding-spot.com/venue/2308/landmark-on-the-park/,Landmark on The Park,350,631-777-2244,"160 Central Park West New York, NY 10023",Valet parking
